V1,time_stamp,validity_1,validity_2,validity_3,validity_4,validity_5,validity_r_1,validity_r_2,validity_r_3,validity_r_4,validity_r_5,gaze_left_1,gaze_left_2,gaze_left_3,gaze_right_1,gaze_right_2,gaze_right_3, gaze_origin_left_1, gaze_origin_left_2, gaze_origin_left_3,gaze_origin_right_1, gaze_origin_right_2, gaze_origin_right_3,convergence_validity,convergence_distance,pupil_diameter,pupil_diameter_r,eye_open,eye_open_r,time,v1_head,v2,x,y,z,qw,qx,qy,qz
3730790,1578642366490246,1,1,1,1,0,1,1,1,1,0,-0.03675842,-0.4768219,0.8782196,-0.2162323,-0.23936462,0.9465332,32.23468018,-0.40463257,-30.32991028,-28.79820251,-4.48869324,-23.33825684,0,0.0,4.3422699,4.3422699,0.1,0.06146682,1578642366487015,252056292994, HMD, -0.07703, 1.18739, 0.37928, 0.02822, 0.02093, -0.99714, 0.06698
3730790,1578642366494215,1,1,1,1,0,1,1,1,1,0,-0.03675842,-0.4768219,0.8782196,-0.2162323,-0.23936462,0.9465332,32.23468018,-0.40463257,-30.32991028,-28.79820251,-4.48869324,-23.33825684,0,0.0,4.3422699,4.3422699,0.1,0.06146682,1578642366487015,252056292994, HMD, -0.07703, 1.18739, 0.37928, 0.02822, 0.02093, -0.99714, 0.06698
3730798,1578642366500235,1,1,1,1,0,0,0,1,1,0,-0.03646851,-0.47891235,0.87709045,0.0,0.0,0.0,32.23875427,-0.4026947,-30.32997131,0.0,0.0,0.0,0,0.0,4.33673096,4.33673096,0.1,0.09741553,1578642366487015,252056292994, HMD, -0.07703, 1.18739, 0.37928, 0.02822, 0.02093, -0.99714, 0.06698
3730798,1578642366505222,1,1,1,1,0,0,0,1,1,0,-0.03646851,-0.47891235,0.87709045,0.0,0.0,0.0,32.23875427,-0.4026947,-30.32997131,0.0,0.0,0.0,0,0.0,4.33673096,4.33673096,0.1,0.09741553,1578642366514921,252056572127, HMD, -0.07686, 1.18743, 0.37938, 0.02783, 0.02112, -0.99715, 0.06686
3730806,1578642366511223,1,1,1,1,0,0,0,1,1,0,-0.03543091,-0.48019409,0.87643433,0.0,0.0,0.0,32.23994446,-0.40031433,-30.33288574,0.0,0.0,0.0,0,0.0,4.33345032,4.33345032,0.1,0.09741553,1578642366514921,252056572127, HMD, -0.07686, 1.18743, 0.37938, 0.02783, 0.02112, -0.99715, 0.06686
3730815,1578642366515240,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.09084529,1578642366515325,252056576096, HMD, -0.07686, 1.18743, 0.37938, 0.02782, 0.02112, -0.99715, 0.06686
3730815,1578642366522208,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.09084529,1578642366518739,252056610239, HMD, -0.07685, 1.18744, 0.37939, 0.02776, 0.02114, -0.99715, 0.06685
3730823,1578642366526214,1,1,1,1,0,1,1,1,1,0,-0.03121948,-0.48777771,0.87239075,-0.05223083,-0.8400116,0.54003906,32.2411499,-0.4026947,-30.32997131,-28.14427185,-3.89239502,-22.12464905,0,0.0,4.37461853,4.37461853,0.1,0.09084529,1578642366518739,252056610239, HMD, -0.07685, 1.18744, 0.37939, 0.02776, 0.02114, -0.99715, 0.06685
3730823,1578642366529232,1,1,1,1,0,1,1,1,1,0,-0.03121948,-0.48777771,0.87239075,-0.05223083,-0.8400116,0.54003906,32.2411499,-0.4026947,-30.32997131,-28.14427185,-3.89239502,-22.12464905,0,0.0,4.37461853,4.37461853,0.1,0.09084529,1578642366518739,252056610239, HMD, -0.07685, 1.18744, 0.37939, 0.02776, 0.02114, -0.99715, 0.06685
3730831,1578642366532714,1,1,1,1,0,1,1,1,1,0,-0.04122925,-0.48956299,0.87097168,0.1799469,-0.1022644,0.97833252,32.33030701,-0.64772034,-29.67845154,-29.65629578,-2.23956299,-35.41270447,0,0.0,4.18556213,4.18556213,0.1,0.05975045,1578642366518739,252056610239, HMD, -0.07685, 1.18744, 0.37939, 0.02776, 0.02114, -0.99715, 0.06685
3730831,1578642366537164,1,1,1,1,0,1,1,1,1,0,-0.04122925,-0.48956299,0.87097168,0.1799469,-0.1022644,0.97833252,32.33030701,-0.64772034,-29.67845154,-29.65629578,-2.23956299,-35.41270447,0,0.0,4.18556213,4.18556213,0.1,0.05975045,1578642366518739,252056610239, HMD, -0.07685, 1.18744, 0.37939, 0.02776, 0.02114, -0.99715, 0.06685
3730840,1578642366541163,1,1,1,1,0,0,0,1,1,0,-0.03790283,-0.51603699,0.85571289,0.0,0.0,0.0,32.32984924,-0.59950256,-29.78741455,0.0,0.0,0.0,0,0.0,4.0604248,4.0604248,0.1,0.05975045,1578642366556063,252056983488, HMD, -0.07690, 1.18744, 0.37947, 0.02695, 0.02116, -0.99717, 0.06698
3730840,1578642366545206,1,1,1,1,0,0,0,1,1,0,-0.03790283,-0.51603699,0.85571289,0.0,0.0,0.0,32.32984924,-0.59950256,-29.78741455,0.0,0.0,0.0,0,0.0,4.0604248,4.0604248,0.1,0.05975045,1578642366556063,252056983488, HMD, -0.07690, 1.18744, 0.37947, 0.02695, 0.02116, -0.99717, 0.06698
3730840,1578642366550049,1,1,1,1,0,0,0,1,1,0,-0.02876282,-0.50343323,0.86354065,0.0,0.0,0.0,32.33329773,-0.58451843,-29.86473083,0.0,0.0,0.0,0,0.0,4.02209473,4.02209473,0.1,0.05975045,1578642366556063,252056983488, HMD, -0.07690, 1.18744, 0.37947, 0.02695, 0.02116, -0.99717, 0.06698
3730856,1578642366558007,1,1,1,1,0,1,1,1,1,0,-0.03509521,-0.49752808,0.86672974,0.16676331,-0.75730896,0.63139343,32.33607483,-0.59207153,-29.84922791,-28.70202637,-4.73419189,-15.77389526,0,0.0,4.10650635,4.10650635,0.1,0.07168111,1578642366558016,252057003000, HMD, -0.07689, 1.18744, 0.37947, 0.02693, 0.02114, -0.99717, 0.06698
3730856,1578642366562014,1,1,1,1,0,1,1,1,1,0,-0.03509521,-0.49752808,0.86672974,0.16676331,-0.75730896,0.63139343,32.33607483,-0.59207153,-29.84922791,-28.70202637,-4.73419189,-15.77389526,0,0.0,4.10650635,4.10650635,0.1,0.07168111,1578642366559581,252057018650, HMD, -0.07689, 1.18744, 0.37946, 0.02689, 0.02114, -0.99717, 0.06698
3730865,1578642366566012,1,1,1,1,0,0,0,1,1,0,-0.03076172,-0.50067139,0.86508179,0.0,0.0,0.0,32.33813477,-0.59963989,-29.83370972,0.0,0.0,0.0,0,0.0,4.084198,4.084198,0.1,0.07908513,1578642366559581,252057018650, HMD, -0.07689, 1.18744, 0.37946, 0.02689, 0.02114, -0.99717, 0.06698
3730881,1578642366585491,1,1,1,1,0,0,0,1,1,0,-0.02067566,-0.47453308,0.87998962,0.0,0.0,0.0,32.34466553,-0.62025452,-29.84179688,0.0,0.0,0.0,0,0.0,4.37628174,4.37628174,0.1,0.04627606,1578642366589653,252057319416, HMD, -0.07673, 1.18747, 0.37946, 0.02625, 0.02106, -0.99719, 0.06692
3730881,1578642366589477,1,1,1,1,0,0,0,1,1,0,-0.02067566,-0.47453308,0.87998962,0.0,0.0,0.0,32.34466553,-0.62025452,-29.84179688,0.0,0.0,0.0,0,0.0,4.37628174,4.37628174,0.1,0.04627606,1578642366589653,252057319416, HMD, -0.07673, 1.18747, 0.37946, 0.02625, 0.02106, -0.99719, 0.06692
3730890,1578642366593497,1,1,1,1,0,1,1,1,1,0,-0.03051758,-0.46131897,0.88670349,0.40856934,-0.83769226,0.36238098,32.35958862,-0.57833862,-30.07403564,-28.45788574,-4.64332581,-15.24513245,0,0.0,4.37580872,4.37580872,0.1,0.04627606,1578642366593395,252057356798, HMD, -0.07667, 1.18750, 0.37945, 0.02617, 0.02106, -0.99720, 0.06688
3730890,1578642366597481,1,1,1,1,0,1,1,1,1,0,-0.03051758,-0.46131897,0.88670349,0.40856934,-0.83769226,0.36238098,32.35958862,-0.57833862,-30.07403564,-28.45788574,-4.64332581,-15.24513245,0,0.0,4.37580872,4.37580872,0.1,0.04627606,1578642366594892,252057371762, HMD, -0.07666, 1.18750, 0.37944, 0.02614, 0.02107, -0.99720, 0.06687
3730898,1578642366601475,1,1,1,1,0,0,0,1,1,0,-0.02012634,-0.45353699,0.89099121,0.0,0.0,0.0,32.34733582,-0.50712585,-30.29246521,0.0,0.0,0.0,0,0.0,4.41789246,4.41789246,0.1,0.03583851,1578642366594892,252057371762, HMD, -0.07666, 1.18750, 0.37944, 0.02614, 0.02107, -0.99720, 0.06687
3730906,1578642366609268,1,1,1,1,0,0,0,1,1,0,-0.03593445,-0.44480896,0.8948822,0.0,0.0,0.0,32.34994507,-0.16395569,-31.75378418,0.0,0.0,0.0,0,0.0,4.23898315,4.23898315,0.1,0.03583851,1578642366594892,252057371762, HMD, -0.07666, 1.18750, 0.37944, 0.02614, 0.02107, -0.99720, 0.06687
3730906,1578642366612972,1,1,1,1,0,0,0,1,1,0,-0.03593445,-0.44480896,0.8948822,0.0,0.0,0.0,32.34994507,-0.16395569,-31.75378418,0.0,0.0,0.0,0,0.0,4.23898315,4.23898315,0.1,0.03583851,1578642366594892,252057371762, HMD, -0.07666, 1.18750, 0.37944, 0.02614, 0.02107, -0.99720, 0.06687
3730915,1578642366619084,1,1,1,1,0,0,0,1,1,0,-0.01730347,-0.46546936,0.8848877,0.0,0.0,0.0,32.3455658,-0.54437256,-30.22671509,0.0,0.0,0.0,0,0.0,4.28318787,4.28318787,0.1,0.03202896,1578642366637083,252057793705, HMD, -0.07629, 1.18754, 0.37938, 0.02550, 0.02122, -0.99725, 0.06627
3730915,1578642366622960,1,1,1,1,0,0,0,1,1,0,-0.01730347,-0.46546936,0.8848877,0.0,0.0,0.0,32.3455658,-0.54437256,-30.22671509,0.0,0.0,0.0,0,0.0,4.28318787,4.28318787,0.1,0.03202896,1578642366637083,252057793705, HMD, -0.07629, 1.18754, 0.37938, 0.02550, 0.02122, -0.99725, 0.06627
3730923,1578642366629970,1,1,1,1,0,0,0,1,1,0,-0.0324707,-0.46090698,0.88684082,0.0,0.0,0.0,32.3470459,-0.55345154,-30.18121338,0.0,0.0,0.0,0,0.0,4.39920044,4.39920044,0.1,0.03202896,1578642366637083,252057793705, HMD, -0.07629, 1.18754, 0.37938, 0.02550, 0.02122, -0.99725, 0.06627
3730931,1578642366633996,1,1,1,1,0,0,0,1,1,0,-0.01904297,-0.47581482,0.8793335,0.0,0.0,0.0,32.35456848,-0.51564026,-30.22773743,0.0,0.0,0.0,0,0.0,4.29544067,4.29544067,0.1,0.03808235,1578642366637083,252057793705, HMD, -0.07629, 1.18754, 0.37938, 0.02550, 0.02122, -0.99725, 0.06627
3730931,1578642366639987,1,1,1,1,0,0,0,1,1,0,-0.03340149,-0.45825195,0.88818359,0.0,0.0,0.0,32.38093567,-0.53820801,-30.18022156,0.0,0.0,0.0,0,0.0,4.41563416,4.41563416,0.1,0.03808235,1578642366639988,252057822726, HMD, -0.07626, 1.18753, 0.37938, 0.02548, 0.02122, -0.99725, 0.06624
3730940,1578642366643990,1,1,1,1,0,0,0,1,1,0,-0.03340149,-0.45825195,0.88818359,0.0,0.0,0.0,32.38093567,-0.53820801,-30.18022156,0.0,0.0,0.0,0,0.0,4.41563416,4.41563416,0.1,0.03808235,1578642366640574,252057828585, HMD, -0.07626, 1.18753, 0.37938, 0.02547, 0.02122, -0.99725, 0.06623
3730940,1578642366647946,1,1,1,1,0,1,1,1,1,0,-0.03538513,-0.4756012,0.87893677,-0.11645508,-0.74830627,0.6530304,32.46405029,-0.66856384,-29.58894348,-28.68234253,-3.0239563,-25.66461182,0,0.0,4.36125183,4.36125183,0.1,0.03808235,1578642366652419,252057947139, HMD, -0.07635, 1.18737, 0.37945, 0.02534, 0.02121, -0.99727, 0.06606
3730948,1578642366651936,1,1,1,1,0,1,1,1,1,0,-0.03538513,-0.4756012,0.87893677,-0.11645508,-0.74830627,0.6530304,32.46405029,-0.66856384,-29.58894348,-28.68234253,-3.0239563,-25.66461182,0,0.0,4.36125183,4.36125183,0.1,0.047003,1578642366652419,252057947139, HMD, -0.07635, 1.18737, 0.37945, 0.02534, 0.02121, -0.99727, 0.06606
3730956,1578642366656001,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.047003,1578642366655987,252057982715, HMD, -0.07632, 1.18736, 0.37944, 0.02533, 0.02120, -0.99727, 0.06602
3730956,1578642366660936,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.047003,1578642366657767,252058000510, HMD, -0.07631, 1.18736, 0.37944, 0.02531, 0.02118, -0.99727, 0.06601
3730956,1578642366664973,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.047003,1578642366657767,252058000510, HMD, -0.07631, 1.18736, 0.37944, 0.02531, 0.02118, -0.99727, 0.06601
3730981,1578642366687205,1,1,1,1,0,0,0,1,1,0,0.0587616,-0.46716309,0.88220215,0.0,0.0,0.0,33.19787598,-0.90904236,-28.93013,0.0,0.0,0.0,0,0.0,4.53942871,4.53942871,0.1,0.00254333,1578642366691791,252058340800, HMD, -0.07595, 1.18744, 0.37946, 0.02505, 0.02088, -0.99728, 0.06603
3730990,1578642366691206,1,1,1,1,0,0,0,1,1,0,0.08734131,-0.42616272,0.90040588,0.0,0.0,0.0,33.26174927,-0.98942566,-28.62461853,0.0,0.0,0.0,0,0.0,4.75608826,4.75608826,0.1,0.00254333,1578642366691791,252058340800, HMD, -0.07595, 1.18744, 0.37946, 0.02505, 0.02088, -0.99728, 0.06603
3730990,1578642366697432,1,1,1,1,0,0,0,1,1,0,0.11633301,-0.47711182,0.87109375,0.0,0.0,0.0,33.27851868,-0.61607361,-29.81388855,0.0,0.0,0.0,0,0.0,4.54919434,4.54919434,0.1,0.00254333,1578642366695065,252058373494, HMD, -0.07591, 1.18745, 0.37947, 0.02502, 0.02085, -0.99728, 0.06609
3730998,1578642366701452,1,1,1,1,0,0,0,1,1,0,0.11633301,-0.47711182,0.87109375,0.0,0.0,0.0,33.27851868,-0.61607361,-29.81388855,0.0,0.0,0.0,0,0.0,4.54919434,4.54919434,0.1,0.0,1578642366695065,252058373494, HMD, -0.07591, 1.18745, 0.37947, 0.02502, 0.02085, -0.99728, 0.06609
3731006,1578642366708438,1,1,1,1,0,0,0,1,1,0,0.1136322,-0.45521545,0.88308716,0.0,0.0,0.0,33.27870178,-0.64511108,-29.69680786,0.0,0.0,0.0,0,0.0,4.595047,4.595047,0.1,0.0,1578642366695065,252058373494, HMD, -0.07591, 1.18745, 0.37947, 0.02502, 0.02085, -0.99728, 0.06609
3731006,1578642366712442,1,1,1,1,0,0,0,1,1,0,0.1136322,-0.45521545,0.88308716,0.0,0.0,0.0,33.27870178,-0.64511108,-29.69680786,0.0,0.0,0.0,0,0.0,4.595047,4.595047,0.1,0.0,1578642366728803,252058710897, HMD, -0.07549, 1.18775, 0.37953, 0.02484, 0.02056, -0.99724, 0.06693
3731006,1578642366716938,1,1,1,1,0,0,0,1,1,0,0.11120605,-0.45004272,0.88604736,0.0,0.0,0.0,33.27888489,-0.67416382,-29.57972717,0.0,0.0,0.0,0,0.0,4.60177612,4.60177612,0.1,0.0,1578642366728803,252058710897, HMD, -0.07549, 1.18775, 0.37953, 0.02484, 0.02056, -0.99724, 0.06693
3731015,1578642366721087,1,1,1,1,0,0,0,1,1,0,0.11120605,-0.45004272,0.88604736,0.0,0.0,0.0,33.27888489,-0.67416382,-29.57972717,0.0,0.0,0.0,0,0.0,4.60177612,4.60177612,0.1,0.02174479,1578642366728803,252058710897, HMD, -0.07549, 1.18775, 0.37953, 0.02484, 0.02056, -0.99724, 0.06693
3731023,1578642366724943,1,1,1,1,0,1,1,1,1,0,0.1098938,-0.44190979,0.89028931,0.09277344,-0.42430115,0.90074158,33.28164673,-0.68511963,-29.54519653,-30.83776855,19.13130188,-98.67750549,0,0.0,4.62619019,4.62619019,0.1,0.02174479,1578642366728803,252058710897, HMD, -0.07549, 1.18775, 0.37953, 0.02484, 0.02056, -0.99724, 0.06693
3731023,1578642366728934,1,1,1,1,0,1,1,1,1,0,0.1098938,-0.44190979,0.89028931,0.09277344,-0.42430115,0.90074158,33.28164673,-0.68511963,-29.54519653,-30.83776855,19.13130188,-98.67750549,0,0.0,4.62619019,4.62619019,0.1,0.02174479,1578642366729052,252058713364, HMD, -0.07548, 1.18776, 0.37953, 0.02484, 0.02056, -0.99724, 0.06694
3731031,1578642366732951,1,1,1,1,0,1,1,1,1,0,0.10984802,-0.45019531,0.88613892,0.03755188,-0.43400574,0.90011597,33.28440857,-0.67416382,-29.57972717,-30.82649231,19.39724731,-99.59757996,0,0.0,4.60191345,4.60191345,0.1,0.00191291,1578642366732952,252058752370, HMD, -0.07555, 1.18772, 0.37956, 0.02484, 0.02054, -0.99723, 0.06701
3731031,1578642366736928,1,1,1,1,0,1,1,1,1,0,0.10984802,-0.45019531,0.88613892,0.03755188,-0.43400574,0.90011597,33.28440857,-0.67416382,-29.57972717,-30.82649231,19.39724731,-99.59757996,0,0.0,4.60191345,4.60191345,0.1,0.00191291,1578642366733896,252058761810, HMD, -0.07571, 1.18763, 0.37960, 0.02481, 0.02055, -0.99723, 0.06704
3731040,1578642366741953,1,1,1,1,0,0,0,1,1,0,0.11114502,-0.43986511,0.8911438,0.0,0.0,0.0,33.28556824,-0.68107605,-29.58610535,0.0,0.0,0.0,0,0.0,4.62365723,4.62365723,0.1,0.00191291,1578642366733896,252058761810, HMD, -0.07571, 1.18763, 0.37960, 0.02481, 0.02055, -0.99723, 0.06704
3731040,1578642366745951,1,1,1,1,0,0,0,1,1,0,0.11114502,-0.43986511,0.8911438,0.0,0.0,0.0,33.28556824,-0.68107605,-29.58610535,0.0,0.0,0.0,0,0.0,4.62365723,4.62365723,0.1,0.00191291,1578642366757397,252058996895, HMD, -0.07539, 1.18772, 0.37967, 0.02475, 0.02043, -0.99721, 0.06738
3731048,1578642366750264,1,1,1,1,0,0,0,1,1,0,0.11242676,-0.44697571,0.88743591,0.0,0.0,0.0,33.28672791,-0.68800354,-29.57972717,0.0,0.0,0.0,0,0.0,4.60153198,4.60153198,0.1,0.03621378,1578642366757397,252058996895, HMD, -0.07539, 1.18772, 0.37967, 0.02475, 0.02043, -0.99721, 0.06738
3731048,1578642366754928,1,1,1,1,0,0,0,1,1,0,0.11242676,-0.44697571,0.88743591,0.0,0.0,0.0,33.28672791,-0.68800354,-29.57972717,0.0,0.0,0.0,0,0.0,4.60153198,4.60153198,0.1,0.03621378,1578642366757397,252058996895, HMD, -0.07539, 1.18772, 0.37967, 0.02475, 0.02043, -0.99721, 0.06738
3731056,1578642366759096,1,1,1,1,0,0,0,1,1,0,0.11192322,-0.45263672,0.8846283,0.0,0.0,0.0,33.29011536,-0.69203186,-29.55203247,0.0,0.0,0.0,0,0.0,4.60148621,4.60148621,0.1,0.03621378,1578642366759140,252059014245, HMD, -0.07537, 1.18772, 0.37967, 0.02474, 0.02042, -0.99721, 0.06739
3731065,1578642366767106,1,1,1,1,0,0,0,1,1,0,0.13092041,-0.47724915,0.86894226,0.0,0.0,0.0,33.31066895,-0.86578369,-28.51551819,0.0,0.0,0.0,0,0.0,4.82192993,4.82192993,0.1,0.04567702,1578642366761730,252059040151, HMD, -0.07533, 1.18772, 0.37968, 0.02474, 0.02040, -0.99721, 0.06739
3731065,1578642366771097,1,1,1,1,0,0,0,1,1,0,0.13092041,-0.47724915,0.86894226,0.0,0.0,0.0,33.31066895,-0.86578369,-28.51551819,0.0,0.0,0.0,0,0.0,4.82192993,4.82192993,0.1,0.04567702,1578642366761730,252059040151, HMD, -0.07533, 1.18772, 0.37968, 0.02474, 0.02040, -0.99721, 0.06739
3731073,1578642366778120,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.04567702,1578642366787476,252059297715, HMD, -0.07513, 1.18766, 0.37979, 0.02475, 0.02013, -0.99723, 0.06718
3731081,1578642366782124,1,1,1,1,0,0,0,1,1,0,0.12446594,-0.46987915,0.87390137,0.0,0.0,0.0,33.35031128,-0.84547424,-29.19813538,0.0,0.0,0.0,0,0.0,4.65354919,4.65354919,0.1,0.02997998,1578642366787476,252059297715, HMD, -0.07513, 1.18766, 0.37979, 0.02475, 0.02013, -0.99723, 0.06718
3731081,1578642366788138,1,1,1,1,0,0,0,1,1,0,0.11741638,-0.47988892,0.86943054,0.0,0.0,0.0,33.33821106,-0.75743103,-29.45840454,0.0,0.0,0.0,0,0.0,4.51287842,4.51287842,0.1,0.02997998,1578642366788140,252059304248, HMD, -0.07512, 1.18765, 0.37980, 0.02475, 0.02012, -0.99723, 0.06717
3731090,1578642366792111,1,1,1,1,0,0,0,1,1,0,0.11741638,-0.47988892,0.86943054,0.0,0.0,0.0,33.33821106,-0.75743103,-29.45840454,0.0,0.0,0.0,0,0.0,4.51287842,4.51287842,0.1,0.02997998,1578642366791706,252059339917, HMD, -0.07507, 1.18762, 0.37983, 0.02478, 0.02008, -0.99724, 0.06709
3731098,1578642366807128,1,1,1,1,0,1,1,1,1,0,0.11636353,-0.48132324,0.86877441,-0.12586975,-0.58876038,0.7984314,33.33900452,-0.70677185,-29.59742737,-27.17022705,-2.42645264,-27.95875549,0,0.0,4.50662231,4.50662231,0.1,0.01628033,1578642366817830,252059601172, HMD, -0.07493, 1.18744, 0.37996, 0.02483, 0.01952, -0.99728, 0.06656
3731106,1578642366812087,1,1,1,1,0,1,1,1,1,0,0.11636353,-0.48132324,0.86877441,-0.12586975,-0.58876038,0.7984314,33.33900452,-0.70677185,-29.59742737,-27.17022705,-2.42645264,-27.95875549,0,0.0,4.50662231,4.50662231,0.1,0.01628033,1578642366817830,252059601172, HMD, -0.07493, 1.18744, 0.37996, 0.02483, 0.01952, -0.99728, 0.06656
3731115,1578642366817104,1,1,1,1,0,1,1,1,1,0,0.11671448,-0.46594238,0.8770752,-0.24052429,-0.70921326,0.66268921,33.33843994,-0.70654297,-29.5952301,-27.24264526,-2.00886536,-24.0944519,0,0.0,4.5302124,4.5302124,0.1,0.03301877,1578642366817830,252059601172, HMD, -0.07493, 1.18744, 0.37996, 0.02483, 0.01952, -0.99728, 0.06656
3731115,1578642366821083,1,1,1,1,0,1,1,1,1,0,0.11671448,-0.46594238,0.8770752,-0.24052429,-0.70921326,0.66268921,33.33843994,-0.70654297,-29.5952301,-27.24264526,-2.00886536,-24.0944519,0,0.0,4.5302124,4.5302124,0.1,0.03301877,1578642366821119,252059634036, HMD, -0.07489, 1.18743, 0.37997, 0.02483, 0.01943, -0.99729, 0.06650
3731123,1578642366825092,1,1,1,1,0,0,0,1,1,0,0.11686707,-0.45121765,0.88471985,0.0,0.0,0.0,33.33889771,-0.70770264,-29.57653809,0.0,0.0,0.0,0,0.0,4.55459595,4.55459595,0.1,0.03301877,1578642366823516,252059658003, HMD, -0.07486, 1.18742, 0.37997, 0.02484, 0.01936, -0.99729, 0.06646
3731123,1578642366829167,1,1,1,1,0,0,0,1,1,0,0.11686707,-0.45121765,0.88471985,0.0,0.0,0.0,33.33889771,-0.70770264,-29.57653809,0.0,0.0,0.0,0,0.0,4.55459595,4.55459595,0.1,0.03301877,1578642366823516,252059658003, HMD, -0.07486, 1.18742, 0.37997, 0.02484, 0.01936, -0.99729, 0.06646
3731131,1578642366833092,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.0517907,1578642366823516,252059658003, HMD, -0.07486, 1.18742, 0.37997, 0.02484, 0.01936, -0.99729, 0.06646
3731140,1578642366848084,0,0,1,1,0,1,1,1,1,0,0.0,0.0,0.0,-0.27478027,-0.61798096,0.73658752,0.0,0.0,0.0,-27.1232605,-2.56721497,-26.25227356,0,0.0,-1.0,-1.0,0.1,0.0517907,1578642366855928,252059982141, HMD, -0.07458, 1.18723, 0.38003, 0.02486, 0.01857, -0.99734, 0.06602
3731148,1578642366852082,0,0,1,1,0,1,1,1,1,0,0.0,0.0,0.0,-0.27478027,-0.61798096,0.73658752,0.0,0.0,0.0,-27.1232605,-2.56721497,-26.25227356,0,0.0,-1.0,-1.0,0.1,0.0070397,1578642366855928,252059982141, HMD, -0.07458, 1.18723, 0.38003, 0.02486, 0.01857, -0.99734, 0.06602
3731156,1578642366857073,1,1,1,1,0,1,1,1,1,0,0.10205078,-0.45620728,0.88398743,-0.18017578,-0.6242981,0.76011658,33.48934937,-1.5581665,-26.7775116,-27.13027954,-2.50003052,-26.59608459,0,0.0,4.78787231,4.78787231,0.1,0.0070397,1578642366857122,252059994065, HMD, -0.07457, 1.18722, 0.38003, 0.02485, 0.01854, -0.99734, 0.06600
3731156,1578642366861071,1,1,1,1,0,1,1,1,1,0,0.10205078,-0.45620728,0.88398743,-0.18017578,-0.6242981,0.76011658,33.48934937,-1.5581665,-26.7775116,-27.13027954,-2.50003052,-26.59608459,0,0.0,4.78787231,4.78787231,0.1,0.0070397,1578642366859431,252060017154, HMD, -0.07454, 1.18721, 0.38003, 0.02485, 0.01849, -0.99734, 0.06597
3731165,1578642366865119,0,0,1,1,0,1,1,1,1,0,0.0,0.0,0.0,-0.08799744,-0.62747192,0.77363586,0.0,0.0,0.0,-27.12916565,-2.43286133,-26.93989563,0,0.0,-1.0,-1.0,0.1,0.01437228,1578642366859431,252060017154, HMD, -0.07454, 1.18721, 0.38003, 0.02485, 0.01849, -0.99734, 0.06597
3731165,1578642366869081,0,0,1,1,0,1,1,1,1,0,0.0,0.0,0.0,-0.08799744,-0.62747192,0.77363586,0.0,0.0,0.0,-27.12916565,-2.43286133,-26.93989563,0,0.0,-1.0,-1.0,0.1,0.01437228,1578642366859431,252060017154, HMD, -0.07454, 1.18721, 0.38003, 0.02485, 0.01849, -0.99734, 0.06597
3731165,1578642366873078,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.1,0.01437228,1578642366859431,252060017154, HMD, -0.07454, 1.18721, 0.38003, 0.02485, 0.01849, -0.99734, 0.06597
3731190,1578642366893080,1,1,1,1,0,0,0,1,1,0,0.12884521,-0.44770813,0.88484192,0.0,0.0,0.0,33.36268616,-0.77124023,-29.33087158,0.0,0.0,0.0,0,0.0,4.62799072,4.62799072,0.1,0.01433059,1578642366897484,252060397846, HMD, -0.07425, 1.18706, 0.37994, 0.02488, 0.01781, -0.99739, 0.06547
3731190,1578642366897137,1,1,1,1,0,0,0,1,1,0,0.12884521,-0.44770813,0.88484192,0.0,0.0,0.0,33.36268616,-0.77124023,-29.33087158,0.0,0.0,0.0,0,0.0,4.62799072,4.62799072,0.1,0.01433059,1578642366897484,252060397846, HMD, -0.07425, 1.18706, 0.37994, 0.02488, 0.01781, -0.99739, 0.06547
3731198,1578642366901085,1,1,1,1,0,0,0,1,1,0,0.13235474,-0.43835449,0.88899231,0.0,0.0,0.0,33.36746216,-0.81237793,-29.16639709,0.0,0.0,0.0,0,0.0,4.63867188,4.63867188,0.1,0.00695452,1578642366901166,252060434510, HMD, -0.07421, 1.18705, 0.37992, 0.02489, 0.01773, -0.99739, 0.06543
