V1,time_stamp,validity_1,validity_2,validity_3,validity_4,validity_5,validity_r_1,validity_r_2,validity_r_3,validity_r_4,validity_r_5,gaze_left_1,gaze_left_2,gaze_left_3,gaze_right_1,gaze_right_2,gaze_right_3, gaze_origin_left_1, gaze_origin_left_2, gaze_origin_left_3,gaze_origin_right_1, gaze_origin_right_2, gaze_origin_right_3,convergence_validity,convergence_distance,pupil_diameter,pupil_diameter_r,eye_open,eye_open_r,time,v1_head,v2,x,y,z,qw,qx,qy,qz
3771447,1578642407149106,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.12756561,0.17519709,1578642407138703,252462809875, HMD, -0.06994, 1.16832, 0.40418, 0.01342, 0.01507, -0.99965, -0.01698
3771447,1578642407155223,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.12756561,0.17519709,1578642407138703,252462809875, HMD, -0.06994, 1.16832, 0.40418, 0.01342, 0.01507, -0.99965, -0.01698
3771472,1578642407175109,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.15989779,0.16234756,1578642407176258,252463185545, HMD, -0.06992, 1.16845, 0.40419, 0.01355, 0.01537, -0.99965, -0.01652
3771472,1578642407179131,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.15989779,0.16234756,1578642407179067,252463213514, HMD, -0.06991, 1.16847, 0.40417, 0.01357, 0.01538, -0.99965, -0.01648
3771481,1578642407187106,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.15989779,0.16234756,1578642407181853,252463241374, HMD, -0.06990, 1.16847, 0.40418, 0.01357, 0.01541, -0.99965, -0.01644
3771489,1578642407191091,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20534031,0.16897033,1578642407181853,252463241374, HMD, -0.06990, 1.16847, 0.40418, 0.01357, 0.01541, -0.99965, -0.01644
3771497,1578642407198093,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20534031,0.16897033,1578642407181853,252463241374, HMD, -0.06990, 1.16847, 0.40418, 0.01357, 0.01541, -0.99965, -0.01644
3771497,1578642407202120,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20534031,0.16897033,1578642407181853,252463241374, HMD, -0.06990, 1.16847, 0.40418, 0.01357, 0.01541, -0.99965, -0.01644
3771506,1578642407206123,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.21210776,0.17869456,1578642407181853,252463241374, HMD, -0.06990, 1.16847, 0.40418, 0.01357, 0.01541, -0.99965, -0.01644
3771506,1578642407211172,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.21210776,0.17869456,1578642407232610,252463748977, HMD, -0.06993, 1.16857, 0.40417, 0.01362, 0.01552, -0.99966, -0.01591
3771514,1578642407215101,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.21210776,0.17869456,1578642407232610,252463748977, HMD, -0.06993, 1.16857, 0.40417, 0.01362, 0.01552, -0.99966, -0.01591
3771514,1578642407220093,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.21210776,0.17869456,1578642407232610,252463748977, HMD, -0.06993, 1.16857, 0.40417, 0.01362, 0.01552, -0.99966, -0.01591
3771522,1578642407224166,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20836551,0.18442328,1578642407232610,252463748977, HMD, -0.06993, 1.16857, 0.40417, 0.01362, 0.01552, -0.99966, -0.01591
3771522,1578642407231074,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20836551,0.18442328,1578642407232610,252463748977, HMD, -0.06993, 1.16857, 0.40417, 0.01362, 0.01552, -0.99966, -0.01591
3771531,1578642407235087,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.20836551,0.18442328,1578642407235113,252463773979, HMD, -0.06995, 1.16856, 0.40416, 0.01360, 0.01552, -0.99966, -0.01590
3771539,1578642407240077,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2044189,0.19797468,1578642407237189,252463794731, HMD, -0.06994, 1.16857, 0.40414, 0.01362, 0.01552, -0.99966, -0.01586
3771539,1578642407244098,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2044189,0.19797468,1578642407237189,252463794731, HMD, -0.06994, 1.16857, 0.40414, 0.01362, 0.01552, -0.99966, -0.01586
3771547,1578642407248083,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2044189,0.19797468,1578642407253972,252463962591, HMD, -0.06993, 1.16860, 0.40416, 0.01357, 0.01544, -0.99966, -0.01579
3771547,1578642407252076,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2044189,0.19797468,1578642407253972,252463962591, HMD, -0.06993, 1.16860, 0.40416, 0.01357, 0.01544, -0.99966, -0.01579
3771556,1578642407256109,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2180474,0.18132076,1578642407256180,252463984659, HMD, -0.06991, 1.16861, 0.40415, 0.01356, 0.01543, -0.99966, -0.01578
3771556,1578642407260087,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2180474,0.18132076,1578642407258337,252464006216, HMD, -0.06992, 1.16861, 0.40415, 0.01356, 0.01543, -0.99966, -0.01577
3771564,1578642407264084,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2180474,0.18132076,1578642407267786,252464100706, HMD, -0.06991, 1.16862, 0.40415, 0.01355, 0.01539, -0.99967, -0.01575
3771564,1578642407268089,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.2180474,0.18132076,1578642407268152,252464104362, HMD, -0.06991, 1.16862, 0.40415, 0.01356, 0.01538, -0.99967, -0.01574
3771572,1578642407272084,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.24481605,0.17417364,1578642407271000,252464132848, HMD, -0.06992, 1.16862, 0.40415, 0.01356, 0.01536, -0.99967, -0.01574
3771572,1578642407276080,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.24481605,0.17417364,1578642407271000,252464132848, HMD, -0.06992, 1.16862, 0.40415, 0.01356, 0.01536, -0.99967, -0.01574
3771581,1578642407280093,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.24481605,0.17417364,1578642407281472,252464237572, HMD, -0.06989, 1.16868, 0.40415, 0.01356, 0.01532, -0.99967, -0.01572
3771581,1578642407284099,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.24481605,0.17417364,1578642407284053,252464263373, HMD, -0.06989, 1.16868, 0.40415, 0.01356, 0.01531, -0.99967, -0.01572
3771589,1578642407288079,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.25890478,0.16075806,1578642407285026,252464273104, HMD, -0.06989, 1.16868, 0.40415, 0.01357, 0.01531, -0.99967, -0.01572
3771589,1578642407292091,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.25890478,0.16075806,1578642407293804,252464360887, HMD, -0.06991, 1.16867, 0.40415, 0.01359, 0.01526, -0.99967, -0.01571
3771597,1578642407296071,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.25890478,0.08740314,1578642407296113,252464383977, HMD, -0.06988, 1.16867, 0.40412, 0.01360, 0.01525, -0.99967, -0.01570
3771597,1578642407301085,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.25890478,0.08740314,1578642407296977,252464392615, HMD, -0.06988, 1.16868, 0.40412, 0.01360, 0.01525, -0.99967, -0.01570
3771606,1578642407305071,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26575628,0.09681392,1578642407308918,252464512027, HMD, -0.06987, 1.16867, 0.40412, 0.01362, 0.01517, -0.99967, -0.01568
3771606,1578642407310065,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26575628,0.09681392,1578642407310087,252464523716, HMD, -0.06987, 1.16867, 0.40412, 0.01363, 0.01516, -0.99967, -0.01567
3771614,1578642407314064,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26575628,0.09681392,1578642407312092,252464543768, HMD, -0.06987, 1.16867, 0.40412, 0.01364, 0.01516, -0.99967, -0.01566
3771614,1578642407318074,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26575628,0.09681392,1578642407320107,252464623919, HMD, -0.06983, 1.16868, 0.40411, 0.01367, 0.01512, -0.99967, -0.01565
3771622,1578642407322073,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26236299,0.08427454,1578642407322096,252464643801, HMD, -0.06983, 1.16868, 0.40411, 0.01367, 0.01512, -0.99967, -0.01565
3771622,1578642407325496,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26236299,0.08427454,1578642407323394,252464656779, HMD, -0.06983, 1.16868, 0.40411, 0.01367, 0.01511, -0.99967, -0.01565
3771631,1578642407329496,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26236299,0.08427454,1578642407331928,252464742123, HMD, -0.06984, 1.16868, 0.40410, 0.01369, 0.01508, -0.99967, -0.01563
3771631,1578642407333501,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26236299,0.08427454,1578642407333435,252464757199, HMD, -0.06984, 1.16868, 0.40410, 0.01370, 0.01508, -0.99967, -0.01563
3771631,1578642407337503,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.26236299,0.08427454,1578642407335118,252464774028, HMD, -0.06983, 1.16869, 0.40409, 0.01372, 0.01508, -0.99967, -0.01560
3771639,1578642407341502,1,1,1,1,0,0,0,1,1,0,0.01824951,-0.331604,0.9432373,0.0,0.0,0.0,32.50563049,-0.34338379,-29.60958862,0.0,0.0,0.0,0,0.0,3.99861145,3.99861145,0.27431917,0.05992796,1578642407344653,252464869409, HMD, -0.06984, 1.16870, 0.40408, 0.01375, 0.01506, -0.99967, -0.01557
3771639,1578642407345524,1,1,1,1,0,0,0,1,1,0,0.01824951,-0.331604,0.9432373,0.0,0.0,0.0,32.50563049,-0.34338379,-29.60958862,0.0,0.0,0.0,0,0.0,3.99861145,3.99861145,0.27431917,0.05992796,1578642407345535,252464878193, HMD, -0.06984, 1.16870, 0.40408, 0.01376, 0.01506, -0.99967, -0.01557
3771647,1578642407349505,1,1,1,1,0,0,0,1,1,0,-0.01219177,-0.29536438,0.95529175,0.0,0.0,0.0,32.50297546,-0.23910522,-29.89337158,0.0,0.0,0.0,0,0.0,4.18670654,4.18670654,0.27431917,0.05992796,1578642407348351,252464906353, HMD, -0.06983, 1.16869, 0.40408, 0.01377, 0.01505, -0.99967, -0.01556
3771647,1578642407353512,1,1,1,1,0,0,0,1,1,0,-0.01219177,-0.29536438,0.95529175,0.0,0.0,0.0,32.50297546,-0.23910522,-29.89337158,0.0,0.0,0.0,0,0.0,4.18670654,4.18670654,0.27431917,0.05992796,1578642407348351,252464906353, HMD, -0.06983, 1.16869, 0.40408, 0.01377, 0.01505, -0.99967, -0.01556
3771656,1578642407357519,1,1,1,1,0,0,0,1,1,0,-0.01132202,-0.30845642,0.95115662,0.0,0.0,0.0,32.5138855,-0.2505188,-29.8923645,0.0,0.0,0.0,0,0.0,4.19734192,4.19734192,0.31198481,0.06628574,1578642407348351,252464906353, HMD, -0.06983, 1.16869, 0.40408, 0.01377, 0.01505, -0.99967, -0.01556
3771656,1578642407361492,1,1,1,1,0,0,0,1,1,0,-0.01132202,-0.30845642,0.95115662,0.0,0.0,0.0,32.5138855,-0.2505188,-29.8923645,0.0,0.0,0.0,0,0.0,4.19734192,4.19734192,0.31198481,0.06628574,1578642407373047,252465153350, HMD, -0.06973, 1.16867, 0.40400, 0.01392, 0.01502, -0.99967, -0.01544
3771664,1578642407365494,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.31198481,0.06628574,1578642407373047,252465153350, HMD, -0.06973, 1.16867, 0.40400, 0.01392, 0.01502, -0.99967, -0.01544
3771664,1578642407369496,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-1.0,0.31198481,0.06628574,1578642407373047,252465153350, HMD, -0.06973, 1.16867, 0.40400, 0.01392, 0.01502, -0.99967, -0.01544
3771672,1578642407373495,1,1,1,1,0,0,0,1,1,0,0.00375366,-0.34584045,0.9382782,0.0,0.0,0.0,32.45036316,-0.40325928,-28.87942505,0.0,0.0,0.0,0,0.0,4.24882507,4.24882507,0.35438406,0.07829071,1578642407373467,252465157516, HMD, -0.06973, 1.16867, 0.40400, 0.01392, 0.01502, -0.99967, -0.01544
3771672,1578642407377484,1,1,1,1,0,0,0,1,1,0,0.00375366,-0.34584045,0.9382782,0.0,0.0,0.0,32.45036316,-0.40325928,-28.87942505,0.0,0.0,0.0,0,0.0,4.24882507,4.24882507,0.35438406,0.07829071,1578642407376259,252465185433, HMD, -0.06973, 1.16868, 0.40400, 0.01393, 0.01503, -0.99967, -0.01543
3771681,1578642407382502,1,1,1,1,0,0,0,1,1,0,-0.03030396,-0.28123474,0.95915222,0.0,0.0,0.0,32.50990295,-0.29995728,-29.54174805,0.0,0.0,0.0,0,0.0,4.35371399,4.35371399,0.35438406,0.07829071,1578642407386088,252465283749, HMD, -0.06973, 1.16868, 0.40399, 0.01400, 0.01509, -0.99967, -0.01539
3771681,1578642407386482,1,1,1,1,0,0,0,1,1,0,-0.03030396,-0.28123474,0.95915222,0.0,0.0,0.0,32.50990295,-0.29995728,-29.54174805,0.0,0.0,0.0,0,0.0,4.35371399,4.35371399,0.35438406,0.07829071,1578642407386503,252465287875, HMD, -0.06973, 1.16868, 0.40398, 0.01400, 0.01509, -0.99967, -0.01539
3771689,1578642407390483,1,1,1,1,0,0,0,1,1,0,-0.02680969,-0.29766846,0.95428467,0.0,0.0,0.0,32.50772095,-0.29266357,-29.56152344,0.0,0.0,0.0,0,0.0,4.30439758,4.30439758,0.37386501,0.09160981,1578642407389264,252465315487, HMD, -0.06971, 1.16867, 0.40398, 0.01400, 0.01508, -0.99967, -0.01538
3771689,1578642407394476,1,1,1,1,0,0,0,1,1,0,-0.02680969,-0.29766846,0.95428467,0.0,0.0,0.0,32.50772095,-0.29266357,-29.56152344,0.0,0.0,0.0,0,0.0,4.30439758,4.30439758,0.37386501,0.09160981,1578642407398861,252465411458, HMD, -0.06972, 1.16867, 0.40395, 0.01406, 0.01514, -0.99967, -0.01534
3771697,1578642407398466,1,1,1,1,0,0,0,1,1,0,-0.02922058,-0.29049683,0.9564209,0.0,0.0,0.0,32.50671387,-0.28736877,-29.58128357,0.0,0.0,0.0,0,0.0,4.28437805,4.28437805,0.37386501,0.09160981,1578642407398861,252465411458, HMD, -0.06972, 1.16867, 0.40395, 0.01406, 0.01514, -0.99967, -0.01534
3771697,1578642407402479,1,1,1,1,0,0,0,1,1,0,-0.02922058,-0.29049683,0.9564209,0.0,0.0,0.0,32.50671387,-0.28736877,-29.58128357,0.0,0.0,0.0,0,0.0,4.28437805,4.28437805,0.37386501,0.09160981,1578642407402534,252465448180, HMD, -0.06972, 1.16867, 0.40394, 0.01408, 0.01516, -0.99967, -0.01533
3771706,1578642407406479,1,1,1,1,0,0,0,1,1,0,-0.02626038,-0.30163574,0.95304871,0.0,0.0,0.0,32.50613403,-0.28636169,-29.59042358,0.0,0.0,0.0,0,0.0,4.26992798,4.26992798,0.38201749,0.09782557,1578642407402631,252465449156, HMD, -0.06972, 1.16867, 0.40394, 0.01408, 0.01516, -0.99967, -0.01533
3771714,1578642407416472,1,1,1,1,0,0,0,1,1,0,-0.02900696,-0.30052185,0.95332336,0.0,0.0,0.0,32.50595093,-0.28535461,-29.5995636,0.0,0.0,0.0,0,0.0,4.25915527,4.25915527,0.38201749,0.09782557,1578642407415357,252465576417, HMD, -0.06972, 1.16869, 0.40392, 0.01414, 0.01524, -0.99967, -0.01532
3771714,1578642407420468,1,1,1,1,0,0,0,1,1,0,-0.02900696,-0.30052185,0.95332336,0.0,0.0,0.0,32.50595093,-0.28535461,-29.5995636,0.0,0.0,0.0,0,0.0,4.25915527,4.25915527,0.38201749,0.09782557,1578642407415357,252465576417, HMD, -0.06972, 1.16869, 0.40392, 0.01414, 0.01524, -0.99967, -0.01532
3771722,1578642407424507,1,1,1,1,0,0,0,1,1,0,-0.02636719,-0.30593872,0.95167542,0.0,0.0,0.0,32.50575256,-0.25543213,-29.70913696,0.0,0.0,0.0,0,0.0,4.24897766,4.24897766,0.37206525,0.08622611,1578642407427763,252465700484, HMD, -0.06973, 1.16869, 0.40389, 0.01416, 0.01529, -0.99967, -0.01531
3771722,1578642407428456,1,1,1,1,0,0,0,1,1,0,-0.02636719,-0.30593872,0.95167542,0.0,0.0,0.0,32.50575256,-0.25543213,-29.70913696,0.0,0.0,0.0,0,0.0,4.24897766,4.24897766,0.37206525,0.08622611,1578642407428482,252465707663, HMD, -0.06973, 1.16869, 0.40389, 0.01416, 0.01527, -0.99967, -0.01532
3771731,1578642407432471,1,1,1,1,0,0,0,1,1,0,-0.02326965,-0.32090759,0.94680786,0.0,0.0,0.0,32.5055542,-0.24932861,-29.5995636,0.0,0.0,0.0,0,0.0,4.24551392,4.24551392,0.37206525,0.08622611,1578642407430532,252465728165, HMD, -0.06973, 1.16869, 0.40389, 0.01416, 0.01528, -0.99967, -0.01531
3771731,1578642407436462,1,1,1,1,0,0,0,1,1,0,-0.02326965,-0.32090759,0.94680786,0.0,0.0,0.0,32.5055542,-0.24932861,-29.5995636,0.0,0.0,0.0,0,0.0,4.24551392,4.24551392,0.37206525,0.08622611,1578642407439200,252465814852, HMD, -0.06974, 1.16871, 0.40386, 0.01418, 0.01529, -0.99967, -0.01531
3771739,1578642407440463,1,1,1,1,0,0,0,1,1,0,-0.02587891,-0.32029724,0.94696045,0.0,0.0,0.0,32.50520325,-0.24227905,-29.69590759,0.0,0.0,0.0,0,0.0,4.19737244,4.19737244,0.36702514,0.09087148,1578642407440434,252465827401, HMD, -0.06974, 1.16871, 0.40385, 0.01418, 0.01528, -0.99967, -0.01529
3771747,1578642407449471,1,1,1,1,0,0,0,1,1,0,-0.02345276,-0.31114197,0.95005798,0.0,0.0,0.0,32.5055542,-0.23522949,-29.79226685,0.0,0.0,0.0,0,0.0,4.21224976,4.21224976,0.36702514,0.09087148,1578642407451291,252465935766, HMD, -0.06974, 1.16871, 0.40383, 0.01420, 0.01527, -0.99967, -0.01524
3771747,1578642407453459,1,1,1,1,0,0,0,1,1,0,-0.02345276,-0.31114197,0.95005798,0.0,0.0,0.0,32.5055542,-0.23522949,-29.79226685,0.0,0.0,0.0,0,0.0,4.21224976,4.21224976,0.36702514,0.09087148,1578642407453467,252465957519, HMD, -0.06975, 1.16872, 0.40381, 0.01421, 0.01527, -0.99967, -0.01522
3771756,1578642407457465,1,1,1,1,0,0,0,1,1,0,-0.02223206,-0.31507874,0.9487915,0.0,0.0,0.0,32.50575256,-0.23236084,-29.80548096,0.0,0.0,0.0,0,0.0,4.17930603,4.17930603,0.39064172,0.09483234,1578642407454469,252465967538, HMD, -0.06975, 1.16872, 0.40380, 0.01421, 0.01527, -0.99967, -0.01521
3771756,1578642407461448,1,1,1,1,0,0,0,1,1,0,-0.02223206,-0.31507874,0.9487915,0.0,0.0,0.0,32.50575256,-0.23236084,-29.80548096,0.0,0.0,0.0,0,0.0,4.17930603,4.17930603,0.39064172,0.09483234,1578642407464056,252466063405, HMD, -0.06977, 1.16874, 0.40378, 0.01423, 0.01527, -0.99967, -0.01516
3771764,1578642407465451,1,1,1,1,0,0,0,1,1,0,-0.02362061,-0.31059265,0.95024109,0.0,0.0,0.0,32.50595093,-0.22949219,-29.81871033,0.0,0.0,0.0,0,0.0,4.2111969,4.2111969,0.39064172,0.09483234,1578642407465497,252466077815, HMD, -0.06977, 1.16874, 0.40377, 0.01423, 0.01527, -0.99967, -0.01515
3771764,1578642407469462,1,1,1,1,0,0,0,1,1,0,-0.02362061,-0.31059265,0.95024109,0.0,0.0,0.0,32.50595093,-0.22949219,-29.81871033,0.0,0.0,0.0,0,0.0,4.2111969,4.2111969,0.39064172,0.09483234,1578642407467234,252466095183, HMD, -0.06978, 1.16874, 0.40377, 0.01423, 0.01528, -0.99967, -0.01513
3771772,1578642407473455,1,1,1,1,0,0,0,1,1,0,-0.02424622,-0.31361389,0.94923401,0.0,0.0,0.0,32.50575256,-0.22749329,-29.8190918,0.0,0.0,0.0,0,0.0,4.20375061,4.20375061,0.37823033,0.09903036,1578642407478381,252466206666, HMD, -0.06979, 1.16877, 0.40373, 0.01420, 0.01529, -0.99967, -0.01506
3771781,1578642407482463,1,1,1,1,0,0,0,1,1,0,-0.0234375,-0.3157959,0.9485321,0.0,0.0,0.0,32.5055542,-0.22949219,-29.81871033,0.0,0.0,0.0,0,0.0,4.1958313,4.1958313,0.37823033,0.09903036,1578642407482214,252466244980, HMD, -0.06980, 1.16878, 0.40372, 0.01417, 0.01529, -0.99967, -0.01504
3771781,1578642407486443,1,1,1,1,0,0,0,1,1,0,-0.0234375,-0.3157959,0.9485321,0.0,0.0,0.0,32.5055542,-0.22949219,-29.81871033,0.0,0.0,0.0,0,0.0,4.1958313,4.1958313,0.37823033,0.09903036,1578642407482214,252466244980, HMD, -0.06980, 1.16878, 0.40372, 0.01417, 0.01529, -0.99967, -0.01504
3771789,1578642407491450,1,1,1,1,0,0,0,1,1,0,-0.02383423,-0.31341553,0.9493103,0.0,0.0,0.0,32.50520325,-0.23236084,-29.80548096,0.0,0.0,0.0,0,0.0,4.20443726,4.20443726,0.38648605,0.07873734,1578642407491555,252466338403, HMD, -0.06981, 1.16878, 0.40370, 0.01410, 0.01528, -0.99967, -0.01497
3771789,1578642407495440,1,1,1,1,0,0,0,1,1,0,-0.02383423,-0.31341553,0.9493103,0.0,0.0,0.0,32.50520325,-0.23236084,-29.80548096,0.0,0.0,0.0,0,0.0,4.20443726,4.20443726,0.38648605,0.07873734,1578642407494502,252466367862, HMD, -0.06980, 1.16880, 0.40370, 0.01409, 0.01528, -0.99967, -0.01493
3771797,1578642407500439,1,1,1,1,0,0,0,1,1,0,-0.02206421,-0.30671692,0.95153809,0.0,0.0,0.0,32.50065613,-0.24035645,-29.76017761,0.0,0.0,0.0,0,0.0,4.22618103,4.22618103,0.38648605,0.07873734,1578642407504770,252466470574, HMD, -0.06983, 1.16882, 0.40368, 0.01401, 0.01529, -0.99968, -0.01478
3771797,1578642407504444,1,1,1,1,0,0,0,1,1,0,-0.02206421,-0.30671692,0.95153809,0.0,0.0,0.0,32.50065613,-0.24035645,-29.76017761,0.0,0.0,0.0,0,0.0,4.22618103,4.22618103,0.38648605,0.07873734,1578642407504770,252466470574, HMD, -0.06983, 1.16882, 0.40368, 0.01401, 0.01529, -0.99968, -0.01478
3771806,1578642407508451,1,1,1,1,0,0,0,1,1,0,-0.02635193,-0.29766846,0.95429993,0.0,0.0,0.0,32.49504089,-0.19688416,-30.00782776,0.0,0.0,0.0,0,0.0,4.28373718,4.28373718,0.41491258,0.05406568,1578642407508197,252466504819, HMD, -0.06983, 1.16882, 0.40368, 0.01399, 0.01528, -0.99968, -0.01473
3771831,1578642407532426,1,1,1,1,0,0,0,1,1,0,0.01412964,-0.28330994,0.95892334,0.0,0.0,0.0,32.67749023,-0.15261841,-29.94314575,0.0,0.0,0.0,0,0.0,4.31546021,4.31546021,0.38925186,0.06927262,1578642407547486,252466897748, HMD, -0.06994, 1.16893, 0.40365, 0.01385, 0.01540, -0.99968, -0.01418
